0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
265.0,270.5416220450456,270.8781683814035,270.8986070608362,270.89984831522474,270.89992369741674,270.8999282754266,270.8999285534522,270.89992857033684,270.89992857136224,270.89992857142454,270.8999285714283,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714286
265.0,270.22434422523907,270.8396314002673,270.89509649663256,270.89956405007166,270.89990211790547,270.8999267027811,270.8999284420264,270.8999285626032,270.8999285708338,270.8999285713889,270.8999285714259,270.89992857142835,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714286
265.0,269.9423569750052,270.7883187493592,270.88886783060286,270.89893383140765,270.8998447216642,270.89992182364443,270.8999280469943,270.8999285317613,270.89992856849267,270.8999285712151,270.8999285714132,270.8999285714274,270.8999285714284,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714286
265.0,269.6908106039732,270.727436989566,270.87964139099716,270.89781441668487,270.89972583965977,270.89991027809083,270.89992699565727,270.8999284405774,270.8999285608803,270.89992857059883,270.89992857136457,270.89992857142363,270.8999285714281,270.89992857142846,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714286
265.0,269.4655974480225,270.659550118519,270.86731839825757,270.89607204821897,270.89951452155,270.8998872021787,270.8999246618138,270.8999282179868,270.8999285406132,270.8999285688217,270.8999285712135,270.8999285714111,270.8999285714271,270.89992857142835,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714286
265.0,269.2632306415635,270.58670267044187,270.8519286041286,270.8935888540102,270.89917604101345,270.89984616207204,270.8999200984495,270.8999277433836,270.8999284938143,270.8999285644035,270.8999285708112,270.8999285713756,270.899928571424,270.89992857142806,270.89992857142846,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714286
265.0,269.08074359356056,270.5105194289818,270.8335905009263,270.89026615862747,270.8986734211127,270.8997791848995,270.89991197937763,270.89992682907746,270.8999283967626,270.89992855459,270.89992856985845,270.89992857128624,270.89992857141584,270.8999285714273,270.89992857142835,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714286
265.0,268.91560651621177,270.43228620644265,270.8124813052207,270.8860256630641,270.897968853124,270.89967686896097,270.89989855349535,270.8999252018574,270.89992821179,270.8999285346474,270.8999285678019,270.899928571082,270.89992857139623,270.8999285714255,270.8999285714281,270.89992857142846,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714286
265.0,268.7656570148932,270.35301528997854,270.7888145190755,270.8808091992851,270.8970249391127,270.899528553905,270.8998776137609,270.89992248462045,270.8999278825073,270.89992849694517,270.8999285636869,270.8999285706509,270.89992857135263,270.8999285714212,270.89992857142767,270.8999285714284,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714286
265.0,268.6290422861857,270.27349846685564,270.76282334515463,270.87457757359317,270.89580572693677,270.8993225319979,270.8998464816549,270.8999181789619,270.89992732848634,270.89992842981525,270.8999285559565,270.89992856979876,270.89992857126214,270.8999285714119,270.89992857142676,270.8999285714283,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714285,270.8999285714286
